,Type,Floor,Area,Structure,Inarea,Architectural_type,Orientation,Building_structure,Situation,Ratio,Elevator,Years,Price,PerPrice,Region,No,No,No
572,2室2厅1厨1卫,中楼层 (共28层),89.46,平层,67.57㎡,板楼,南,框架结构,精装,两梯四户,有,70年,145,16209,城关区,,,
573,2室2厅1厨1卫,低楼层 (共28层),106.54,平层,92.12㎡,板楼,南,钢混结构,简装,两梯四户,有,70年,143,13423,安宁区,,,
574,2室2厅1厨1卫,高楼层 (共9层),71.13,平层,暂无数据,板楼,东 西,框架结构,简装,一梯三户,无,70年,134,18839,城关区,,,
575,2室1厅1厨1卫,低楼层 (共24层),103.21,平层,80.32㎡,板塔结合,南,框架结构,精装,两梯七户,有,70年,124,12015,城关区,,,
576,2室1厅1厨1卫,低楼层 (共33层),93.5,平层,73.12㎡,板楼,南,钢混结构,精装,两梯四户,有,70年,144,15402,安宁区,,,
577,2室1厅1厨1卫,中楼层 (共11层),91.07,平层,76.25㎡,板楼,东 西,钢混结构,精装,一梯三户,无,70年,95,10432,城关区,,,
578,2室2厅1厨1卫,中楼层 (共8层),96.8,平层,85.09㎡,板楼,南 北,框架结构,精装,一梯两户,无,70年,110,11364,城关区,,,
579,2室2厅1厨1卫,低楼层 (共32层),107.5,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,70年,160,14884,城关区,,,
580,1室2厅1厨1卫,高楼层 (共7层),65,平层,暂无数据,板楼,南 北,框架结构,简装,一梯三户,无,70年,68,10462,城关区,,,
581,2室0厅1厨1卫,低楼层 (共6层),41.5,平层,暂无数据,板楼,南,混合结构,简装,一梯四户,无,70年,85,20482,城关区,,,
582,2室2厅1厨1卫,高楼层 (共8层),85.76,平层,73.72㎡,板塔结合,南 北,框架结构,简装,一梯三户,无,70年,81,9445,城关区,,,
583,2室2厅1厨1卫,低楼层 (共22层),92.56,平层,75㎡,板楼,东北 南,钢混结构,精装,两梯五户,有,70年,104,11236,安宁区,,,
584,2室2厅1厨2卫,中楼层 (共33层),105.79,平层,83.48㎡,板塔结合,南,钢混结构,精装,两梯四户,有,70年,175,16543,城关区,,,
585,2室2厅1厨1卫,高楼层 (共13层),109,平层,暂无数据,板塔结合,东 西,框架结构,精装,一梯两户,无,70年,176,16147,城关区,,,
586,2室2厅1厨1卫,低楼层 (共6层),75,平层,75㎡,板楼,南 北,钢混结构,精装,一梯两户,无,70年,198,26400,城关区,,,
587,2室1厅1厨1卫,高楼层 (共9层),65.93,平层,65.93㎡,板楼,东南,框架结构,精装,一梯三户,无,70年,115,17443,城关区,,,
588,2室2厅1厨1卫,中楼层 (共33层),93.43,平层,72.12㎡,板楼,南,钢混结构,简装,一梯四户,有,70年,146,15627,安宁区,,,
589,2室1厅1厨1卫,中楼层 (共32层),103,平层,78.24㎡,塔楼,南,钢混结构,简装,两梯六户,有,70年,145,14078,安宁区,,,
590,2室1厅1厨1卫,高楼层 (共7层),65,平层,51.25㎡,平房,南 北,混合结构,简装,一梯三户,无,70年,120,18462,城关区,,,
591,2室2厅1厨1卫,高楼层 (共17层),91.94,平层,76.95㎡,板楼,南 北,框架结构,精装,一梯三户,有,70年,93,10116,七里河区,,,
592,2室2厅1厨1卫,低楼层 (共29层),105.99,平层,85.39㎡,板楼,东南 南,框架结构,精装,两梯七户,有,70年,145,13681,城关区,,,
593,2室2厅1厨1卫,低楼层 (共18层),106.66,平层,暂无数据,板楼,南,钢混结构,简装,一梯三户,暂无数据,70年,158,14814,安宁区,,,
594,1室2厅1厨1卫,中楼层 (共18层),70.68,平层,暂无数据,板楼,东,钢混结构,简装,两梯六户,有,70年,88.5,12522,安宁区,,,
595,2室1厅1厨1卫,高楼层 (共6层),59.38,平层,暂无数据,暂无数据,南 北,未知结构,精装,一梯两户,无,70年,142,23914,城关区,,,
596,2室2厅1厨1卫,高楼层 (共32层),101,平层,101㎡,板塔结合,南 北,框架结构,精装,一梯四户,无,70年,166,16436,城关区,,,
597,2室2厅1厨1卫,高楼层 (共32层),99.46,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯六户,有,70年,170,17093,七里河区,,,
598,2室2厅1厨1卫,中楼层 (共8层),99.89,平层,86.81㎡,板楼,南 北,框架结构,简装,一梯两户,无,70年,110,11013,七里河区,,,
599,2室2厅1厨1卫,低楼层 (共8层),95.57,平层,82.14㎡,板楼,东 西,框架结构,精装,两梯三户,有,70年,245,25636,城关区,,,
600,2室2厅1厨1卫,中楼层 (共8层),106.5,平层,暂无数据,板楼,南 北,框架结构,简装,一梯四户,无,70年,120,11268,城关区,,,
601,2室1厅1厨1卫,低楼层 (共6层),60,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,170,28334,城关区,,,
602,2室2厅1厨1卫,高楼层 (共6层),98.69,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,100,10133,城关区,,,
603,2室0厅1厨1卫,中楼层 (共5层),45,平层,28.73㎡,板楼,南 北,砖混结构,精装,一梯两户,无,70年,69,15334,城关区,,,
604,2室1厅1厨1卫,中楼层 (共8层),45.5,平层,暂无数据,暂无数据,东 北,未知结构,简装,一梯七户,暂无数据,70年,58,12748,七里河区,,,
605,1室1厅1厨1卫,中楼层 (共7层),60.86,平层,暂无数据,板楼,北,框架结构,精装,一梯五户,无,70年,83,13638,城关区,,,
606,2室1厅1厨1卫,中楼层 (共33层),87.8,平层,暂无数据,板楼,西 北,框架结构,其他,两梯六户,有,70年,113,12871,七里河区,,,
607,2室1厅1厨1卫,低楼层 (共11层),78.11,平层,暂无数据,暂无数据,南 北,未知结构,简装,一梯两户,暂无数据,70年,109,13955,城关区,,,
608,2室2厅1厨1卫,高楼层 (共9层),98.2,平层,暂无数据,板塔结合,南,框架结构,精装,一梯三户,无,70年,125,12730,城关区,,,
609,2室1厅1厨1卫,高楼层 (共7层),60,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,无,70年,75,12500,城关区,,,
610,2室2厅1厨1卫,中楼层 (共33层),113.1,平层,暂无数据,塔楼,南,钢混结构,其他,两梯七户,有,70年,160,14147,安宁区,,,
611,2室2厅1厨1卫,高楼层 (共8层),90.76,平层,暂无数据,板楼,东 西,框架结构,精装,一梯三户,无,70年,89,9807,城关区,,,
612,2室2厅1厨1卫,低楼层 (共16层),95,平层,暂无数据,暂无数据,东南,未知结构,精装,一梯四户,暂无数据,70年,105,11053,安宁区,,,
613,3室1厅1厨1卫,中楼层 (共8层),83.7,平层,暂无数据,暂无数据,南 北,未知结构,简装,一梯两户,无,70年,87.5,10455,城关区,,,
614,2室1厅1厨1卫,高楼层 (共7层),76,平层,暂无数据,板楼,西,框架结构,简装,一梯四户,无,70年,103,13553,七里河区,,,
615,2室1厅1厨1卫,高楼层 (共7层),63,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,69,10953,城关区,,,
616,2室1厅1厨1卫,中楼层 (共8层),71,平层,暂无数据,板楼,南 北,框架结构,精装,一梯三户,无,70年,100,14085,七里河区,,,
617,2室2厅1厨1卫,低楼层 (共24层),107,平层,暂无数据,板楼,南,钢混结构,简装,两梯三户,有,70年,149,13926,安宁区,,,
618,2室2厅1厨1卫,高楼层 (共6层),86.37,平层,暂无数据,板楼,南 北,框架结构,简装,一梯四户,无,70年,106,12273,城关区,,,
619,2室2厅1厨1卫,中楼层 (共18层),118,平层,暂无数据,板楼,东 南 北,框架结构,精装,一梯五户,有,70年,175,14831,城关区,,,
620,2室2厅1厨1卫,低楼层 (共16层),95.7,平层,暂无数据,塔楼,东 北,钢混结构,简装,两梯八户,有,70年,125,13062,安宁区,,,
621,2室2厅1厨1卫,高楼层 (共8层),83.52,平层,暂无数据,板塔结合,西南,框架结构,简装,一梯三户,无,70年,83.5,9998,七里河区,,,
622,2室2厅1厨1卫,低楼层 (共27层),102,平层,暂无数据,板塔结合,南,框架结构,其他,两梯四户,有,70年,156,15295,城关区,,,
623,2室1厅1厨1卫,高楼层 (共12层),71.6,平层,暂无数据,板楼,西,框架结构,简装,一梯十二户,无,70年,90,12570,七里河区,,,
624,3室2厅1厨1卫,中楼层 (共12层),117.4,平层,暂无数据,板楼,南,框架结构,精装,一梯六户,无,70年,128.5,10946,城关区,,,
625,2室1厅1厨1卫,高楼层 (共32层),121,平层,暂无数据,板楼,南 北,框架结构,简装,两梯六户,有,70年,157,12976,城关区,,,
626,3室1厅1厨1卫,高楼层 (共5层),42,平层,暂无数据,板塔结合,南 北,混合结构,精装,一梯三户,无,70年,38,9048,城关区,,,
627,2室1厅1厨1卫,高楼层 (共8层),78,平层,暂无数据,板楼,南,框架结构,简装,一梯四户,无,70年,95,12180,七里河区,,,
628,2室2厅1厨1卫,高楼层 (共7层),117.93,平层,暂无数据,板塔结合,西南,钢混结构,简装,一梯两户,无,70年,129,10939,安宁区,,,
629,2室1厅1厨1卫,中楼层 (共8层),78,平层,暂无数据,板塔结合,南,框架结构,简装,一梯三户,无,70年,68,8718,七里河区,,,
630,2室2厅1厨1卫,高楼层 (共6层),80,平层,暂无数据,板楼,南 北,框架结构,简装,一梯三户,无,70年,87,10875,安宁区,,,
631,2室2厅1厨1卫,高楼层 (共8层),87.5,平层,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,99,11315,安宁区,,,
632,3室1厅1厨1卫,高楼层 (共8层),87,平层,暂无数据,板塔结合,南 北,框架结构,精装,一梯三户,无,70年,92,10575,城关区,,,
633,2室1厅1厨1卫,中楼层 (共8层),65,平层,暂无数据,暂无数据,南 北,未知结构,简装,一梯三户,无,70年,70,10770,城关区,,,
634,2室0厅1厨1卫,中楼层 (共6层),65,平层,暂无数据,暂无数据,南 北,未知结构,其他,一梯三户,暂无数据,70年,130,20000,城关区,,,
635,2室2厅1厨2卫,低楼层 (共34层),101,复式,80㎡,板楼,南,框架结构,精装,两梯六户,有,70年,153,15149,城关区,,,
636,3室2厅1厨2卫,低楼层 (共18层),153,平层,暂无数据,板楼,南 北,框架结构,简装,一梯四户,有,70年,240,15687,城关区,,,
637,3室2厅1厨1卫,中楼层 (共6层),89,平层,暂无数据,板塔结合,南 北,框架结构,简装,两梯两户,有,70年,110,12360,城关区,,,
638,2室2厅1厨1卫,中楼层 (共18层),102.14,平层,暂无数据,板楼,南 西,框架结构,精装,一梯五户,有,70年,139,13609,城关区,,,
639,2室2厅1厨1卫,高楼层 (共6层),96.58,平层,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,99.9,10344,安宁区,,,
640,2室2厅1厨1卫,中楼层 (共26层),108,平层,暂无数据,板楼,南,框架结构,简装,两梯四户,有,70年,147.5,13658,安宁区,,,
641,2室2厅1厨1卫,中楼层 (共30层),105,平层,暂无数据,板楼,南,框架结构,简装,两梯六户,有,70年,130,12381,城关区,,,
642,3室2厅1厨1卫,低楼层 (共32层),117,平层,暂无数据,板楼,南 北,框架结构,精装,两梯四户,有,70年,135,11539,七里河区,,,
643,4室2厅2厨3卫,中楼层 (共39层),253.68,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,70年,545,21484,城关区,,,
644,1室1厅1厨1卫,中楼层 (共9层),41.22,平层,暂无数据,板楼,南,砖混结构,简装,一梯八户,无,70年,60,14557,城关区,,,
645,2室2厅1厨1卫,高楼层 (共8层),87.6,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,113,12900,城关区,,,
646,2室2厅1厨1卫,高楼层 (共32层),104.38,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯四户,无,70年,168,16096,城关区,,,
647,3室2厅1厨2卫,高楼层 (共33层),156,平层,暂无数据,板楼,西北,钢混结构,简装,三梯九户,有,70年,189,12116,城关区,,,
648,2室2厅1厨1卫,高楼层 (共32层),85,平层,暂无数据,板楼,东南,钢混结构,精装,一梯六户,有,70年,105,12353,城关区,,,
649,3室2厅1厨2卫,低楼层 (共9层),153.16,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,70年,315,20567,城关区,,,
650,3室2厅1厨2卫,低楼层 (共32层),132.4,平层,105.83㎡,板楼,南 北,钢混结构,精装,两梯四户,有,70年,180,13596,安宁区,,,
651,3室2厅1厨2卫,中楼层 (共28层),127,平层,暂无数据,板楼,东南,框架结构,精装,两梯七户,有,70年,161,12678,城关区,,,
652,3室2厅1厨1卫,高楼层 (共16层),99,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯六户,有,70年,173,17475,城关区,,,
653,2室1厅1厨2卫,高楼层 (共22层),87.38,平层,暂无数据,板楼,西南,钢混结构,简装,两梯八户,有,70年,260,29756,城关区,,,
654,3室2厅1厨2卫,低楼层 (共32层),150.56,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,70年,185,12288,安宁区,,,
655,3室2厅1厨2卫,中楼层 (共11层),147.9,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,260,17580,城关区,,,
656,2室1厅1厨1卫,中楼层 (共30层),169,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,185,10947,城关区,,,
657,3室2厅1厨1卫,高楼层 (共14层),122.3,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,128,10467,城关区,,,
658,4室2厅1厨2卫,低楼层 (共18层),213.57,平层,暂无数据,板楼,南 北,框架结构,毛坯,两梯六户,有,70年,210,9833,城关区,,,
659,3室2厅1厨1卫,中楼层 (共31层),116.18,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,70年,167,14375,七里河区,,,
660,3室2厅1厨2卫,中楼层 (共30层),156.7,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,一梯四户,无,70年,220,14040,城关区,,,
661,4室2厅1厨2卫,高楼层 (共6层),145,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,70年,186,12828,城关区,,,
662,3室2厅1厨2卫,低楼层 (共33层),162,平层,暂无数据,暂无数据,南 北,未知结构,毛坯,两梯三户,有,70年,260,16050,安宁区,,,
663,2室1厅1厨1卫,中楼层 (共8层),59.74,平层,51.9㎡,板楼,东 西,框架结构,简装,一梯三户,无,70年,67,11216,城关区,,,
664,2室2厅1厨1卫,高楼层 (共8层),94.18,平层,暂无数据,板塔结合,西,框架结构,简装,一梯三户,无,70年,92,9769,城关区,,,
665,2室1厅1厨1卫,高楼层 (共28层),121.44,平层,暂无数据,板楼,东,钢混结构,简装,两梯八户,有,70年,160,13176,城关区,,,
666,3室2厅1厨2卫,低楼层 (共28层),149.04,平层,118.59㎡,板楼,南 北,框架结构,毛坯,两梯四户,有,70年,210,14091,城关区,,,
667,2室2厅1厨1卫,高楼层 (共6层),87.04,平层,暂无数据,暂无数据,北 南,未知结构,简装,一梯两户,暂无数据,70年,72,8273,城关区,,,
668,3室2厅1厨1卫,高楼层 (共34层),98,平层,暂无数据,板楼,北 南,钢混结构,毛坯,两梯四户,有,70年,124,12654,安宁区,,,
669,2室1厅1厨1卫,中楼层 (共12层),77.03,平层,暂无数据,板楼,西北,框架结构,精装,一梯三户,有,70年,80,10386,城关区,,,
670,3室2厅1厨1卫,低楼层 (共33层),98,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,142,14490,安宁区,,,
671,2室2厅1厨1卫,中楼层 (共28层),132.43,平层,暂无数据,板楼,东 西,钢混结构,精装,一梯两户,有,70年,248,18727,城关区,,,
672,3室2厅1厨1卫,高楼层 (共9层),119,平层,暂无数据,板楼,北 南,框架结构,简装,一梯三户,无,70年,180,15127,城关区,,,
673,3室2厅1厨2卫,高楼层 (共31层),131.71,平层,105.83㎡,板楼,南 北,框架结构,毛坯,两梯四户,有,70年,205,15565,安宁区,,,
674,3室2厅1厨2卫,高楼层 (共33层),152,平层,暂无数据,塔楼,南 北,钢结构,简装,一梯六户,无,70年,327,21514,城关区,,,
675,2室2厅1厨1卫,高楼层 (共8层),85,平层,暂无数据,板塔结合,南 北,框架结构,简装,一梯两户,无,70年,87,10236,城关区,,,
676,2室2厅1厨2卫,低楼层 (共25层),120.8,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,185,15315,安宁区,,,
677,2室2厅1厨1卫,中楼层 (共8层),108,平层,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,108,10000,城关区,,,
678,4室2厅1厨2卫,低楼层 (共33层),178.18,平层,暂无数据,板楼,南 北,框架结构,毛坯,两梯四户,有,70年,188,10552,安宁区,,,
679,2室2厅1厨1卫,低楼层 (共11层),105,平层,87㎡,板楼,东 西,框架结构,简装,一梯三户,无,70年,135,12858,城关区,,,
680,2室1厅1厨1卫,高楼层 (共6层),52,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯三户,无,70年,123,23654,城关区,,,
681,2室2厅1厨1卫,低楼层 (共7层),78.17,平层,63.72㎡,板楼,东 西,框架结构,简装,一梯两户,无,70年,133,17015,城关区,,,
682,2室1厅1厨1卫,高楼层 (共8层),52,平层,暂无数据,板楼,南,框架结构,精装,一梯五户,无,70年,65,12500,城关区,,,
683,3室2厅1厨2卫,中楼层 (共19层),191,平层,暂无数据,塔楼,东 西 北,钢混结构,其他,两梯二十户,有,70年,218,11414,城关区,,,
684,3室2厅1厨1卫,低楼层 (共31层),98.99,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,70年,99,10002,城关区,,,
685,2室1厅1厨1卫,中楼层 (共6层),65.5,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,无,70年,83,12672,西固区,,,
686,1室1厅1厨1卫,中楼层 (共34层),68.9,平层,暂无数据,塔楼,南,钢混结构,简装,两梯四户,有,70年,95,13789,安宁区,,,
687,2室1厅1厨1卫,中楼层 (共6层),48,平层,暂无数据,暂无数据,南,未知结构,简装,一梯三户,无,70年,43,8959,西固区,,,
688,2室1厅1厨1卫,中楼层 (共7层),51,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯三户,无,70年,95,18628,城关区,,,
689,2室1厅1厨1卫,中楼层 (共8层),49.57,平层,暂无数据,板楼,南,框架结构,简装,一梯三户,无,70年,83,16744,城关区,,,
690,2室2厅1厨1卫,中楼层 (共33层),95,平层,暂无数据,板楼,南,钢混结构,简装,一梯四户,无,70年,152,16000,城关区,,,
691,1室2厅1厨1卫,低楼层 (共30层),66.23,平层,暂无数据,板楼,北,框架结构,精装,两梯五户,有,70年,98,14797,城关区,,,
692,2室2厅1厨2卫,高楼层 (共33层),110,平层,暂无数据,板塔结合,南 北,钢混结构,简装,两梯四户,有,70年,166,15091,城关区,,,
693,2室2厅1厨2卫,低楼层 (共8层),44.64,平层,暂无数据,板楼,南 北,砖混结构,精装,三梯三户,有,70年,58.5,13105,七里河区,,,
694,1室1厅1厨1卫,高楼层 (共22层),45.3,平层,暂无数据,板楼,南,钢混结构,简装,两梯十户,有,70年,64.5,14239,城关区,,,
695,3室2厅1厨1卫,低楼层 (共8层),129.21,平层,暂无数据,板楼,南,框架结构,简装,一梯两户,无,70年,129,9984,城关区,,,
